Orthogroup	Panther_annotation
OG0034316	 GLYCOPROTEIN-N-ACETYLGALACTOSAMINE 3-BETA-GALACTOSYLTRANSFERASE 1
OG0034318	 SUBFAMILY NOT NAMED
OG0034319	 NO HIT
OG0034320	 NO HIT
OG0034324	 GUANYLATE-BINDING FAMILY PROTEIN
OG0034328	 NO HIT
OG0034329	 RETICULON-4 RECEPTOR
OG0034330	 UNCONVENTIONAL MYOSIN-VI
OG0034332	 NO HIT
OG0034333	 NO HIT
OG0034334	 NO HIT
OG0034337	 CHITIN BINDING PERITROPHIN-A
OG0034338	 LACTADHERIN
OG0034339	 NO HIT
OG0034341	 CASPASE-RELATED
OG0034343	 SUBFAMILY NOT NAMED
OG0034344	 NO HIT
OG0034346	 NO HIT
OG0034347	 NO HIT
OG0034348	 SUBFAMILY NOT NAMED
OG0034350	 ZGC:56622
OG0034351	 DUF614 FAMILY PROTEIN-RELATED
OG0034352	 ZGC:194887
OG0034354	 NO HIT
OG0034355	 NO HIT
OG0034356	 NO HIT
OG0034357	 NO HIT
OG0034358	 HEPARAN SULFATE SULFOTRANSFERASE
OG0034359	 RIKEN CDNA D130052B06 GENE
OG0034360	 NO HIT
OG0034361	 NO HIT
OG0034362	 NO HIT
OG0034364	 TETRASPANIN
OG0034365	 NO HIT
OG0034366	 PROTEIN CBG12054-RELATED
OG0034367	 NO HIT
OG0034368	 NO HIT
OG0034369	 GUANYLATE CYCLASE ACTIVATOR 1C
OG0034370	 CYTOCHROME C OXIDASE SUBUNIT 8 ISOFORM A
OG0034371	 NO HIT
OG0034372	 TRANSMEMBRANE PROTEIN KIAA1109
OG0034373	 TRANSMEMBRANE PROTEIN KIAA1109
OG0034379	 NO HIT
OG0034380	 SI:DKEYP-97B10.3
OG0034382	 NO HIT
OG0034384	 NO HIT
OG0034387	 NO HIT
OG0034388	 ATP-BINDING CASSETTE SUB-FAMILY A (ABC1) MEMBER 3B
OG0034389	 SUBFAMILY NOT NAMED
OG0034390	 SUBFAMILY NOT NAMED
OG0034391	 NO HIT
OG0034392	 LEUCINE-RICH REPEAT-CONTAINING PROTEIN 26
OG0034395	 SPRY DOMAIN CONTAINING SOCS BOX PROTEIN
OG0034397	 TESTIS-SPECIFIC SERINE/THREONINE-PROTEIN KINASE 5
OG0034398	 NO HIT
OG0034399	 METAL DEPENDENT HYDROLASE - RELATED
OG0034401	 VARIANT-SPECIFIC SURFACE PROTEIN
OG0034403	 GATOR COMPLEX PROTEIN MIOS
OG0034404	 NO HIT
OG0034405	 NO HIT
OG0034406	 NO HIT
OG0034407	 PROTEIN CBG11402
OG0034408	 E3 UBIQUITIN-PROTEIN LIGASE RNF213-ALPHA
OG0034409	 PROTEIN STRUBBELIG-RECEPTOR FAMILY 6
OG0034410	 NO HIT
OG0034411	 NO HIT
OG0034412	 NO HIT
OG0034413	 SERPIN B9
OG0034414	 GLYCINE N-METHYLTRANSFERASE
OG0034415	 POLYCYSTIN-1
OG0034417	 NO HIT
OG0034510	 SUBFAMILY NOT NAMED
OG0034883	 SUBFAMILY NOT NAMED
OG0034945	 NO HIT
OG0035173	 GUANYLATE CYCLASE SOLUBLE SUBUNIT BETA-2
OG0035261	 CONSERVED OLIGOMERIC GOLGI COMPLEX COMPONENT 7
OG0035302	 KINESIN-LIKE PROTEIN
OG0035344	 SUBFAMILY NOT NAMED
OG0035364	 NO HIT
OG0035500	 SACSIN
OG0035553	 METALLOENDOPEPTIDASE
OG0035554	 SACSIN
OG0035577	 DYNEIN AXONEMAL HEAVY CHAIN 1
OG0035584	 GAMMA-TUBULIN COMPLEX COMPONENT 2
OG0035607	 NO HIT
OG0035629	 TRANSFORMING GROWTH FACTOR ALPHA
OG0035654	 NO HIT
OG0035699	 LOW-DENSITY LIPOPROTEIN RECEPTOR-RELATED
OG0035750	 NO HIT
OG0035808	 NO HIT
OG0035822	 NO HIT
OG0035937	 ASPARAGINE SYNTHETASE DOMAIN-CONTAINING PROTEIN 1
OG0037931	 OS10G0105400 PROTEIN
OG0038138	 CHYMOTRYPSIN-RELATED
OG0038185	 ORGANIC ANION TRANSPORTER
OG0038295	 RPE-SPONDIN
OG0038711	 GLOBAL TRANSCRIPTION ACTIVATOR SNF2L1-RELATED
OG0038744	 NO HIT
OG0038756	 PLASMA MEMBRANE CALCIUM-TRANSPORTING ATPASE 3
OG0039322	 HEAVY METAL-ASSOCIATED DOMAIN HMA-RELATED
OG0039360	 28S RRNA (CYTOSINE(4447)-C(5))-METHYLTRANSFERASE-RELATED
OG0040192	 NO HIT
OG0040435	 SUBFAMILY NOT NAMED
OG0040559	 SUBFAMILY NOT NAMED
OG0040689	 NO HIT
OG0040814	 SUBFAMILY NOT NAMED
OG0040865	 NO HIT
OG0040897	 FAMILY NOT NAMED
OG0041170	 INACTIVE RHOMBOID PROTEIN 2
OG0041373	 NO HIT
OG0042008	 KELCH-LIKE PROTEIN 41
OG0042131	 GH10714P-RELATED
OG0042250	 SUBFAMILY NOT NAMED
OG0042321	 POLYCYSTIN-2
OG0043213	 UNCOORDINATED 115A ISOFORM B-RELATED
OG0043214	 NO HIT
OG0043263	 PROTEIN LIN-12
OG0043271	 FAMILY NOT NAMED
OG0043311	 SERINE HYDROXYMETHYLTRANSFERASE CYTOSOLIC
OG0043314	 CYCLIC NUCLEOTIDE-GATED CATION CHANNEL SUBUNIT A-LIKE PROTEIN
OG0044157	 SERPIN B9
OG0044455	 NO HIT
OG0044628	 SUBFAMILY NOT NAMED
OG0044634	 ADHESION REGULATING MOLECULE 1 110 KDA CELL MEMBRANE GLYCOPROTEIN
OG0045646	 ANKYRIN REPEAT PH AND SEC7 DOMAIN CONTAINING PROTEIN SECG-RELATED
OG0045648	 PROTEIN JAGGED-1
OG0045650	 NO HIT
OG0045653	 PAIRED IMMUNOGLOBULIN-LIKE TYPE 2 RECEPTOR
OG0045655	 TRACE AMINE-ASSOCIATED RECEPTOR 19N-RELATED
OG0045658	 NO HIT
OG0045660	 NO HIT
OG0045662	 FI12009P
OG0045663	 NO HIT
OG0045664	 NO HIT
OG0045665	 NO HIT
OG0045666	 NO HIT
OG0045667	 GUANYLATE CYCLASE
OG0045677	 NO HIT
OG0045679	 NO HIT
OG0045683	 NO HIT
OG0045691	 NO HIT
OG0045692	 NO HIT
OG0045695	 NO HIT
OG0045697	 NO HIT
OG0045700	 NO HIT
OG0045705	 DNAJ DOMAIN (PROKARYOTIC HEAT SHOCK PROTEIN)-RELATED
OG0045708	 NO HIT
OG0045709	 PROTEIN DIAPHANOUS
OG0045710	 NICOTINIC ACETYLCHOLINE RECEPTOR ALPHA3 ISOFORM B
OG0045715	 NO HIT
OG0045716	 NO HIT
OG0045717	 NO HIT
OG0045720	 NO HIT
OG0045724	 NO HIT
OG0045725	 NO HIT
OG0045729	 SUBFAMILY NOT NAMED
OG0045730	 FAMILY NOT NAMED
OG0045732	 NO HIT
OG0045733	 NO HIT
OG0045734	 NO HIT
OG0045735	 NO HIT
OG0045736	 NO HIT
OG0045737	 NO HIT
OG0045740	 NO HIT
OG0045744	 NO HIT
OG0045747	 NO HIT
OG0045749	 GLUTATHIONE-SPECIFIC GAMMA-GLUTAMYLCYCLOTRANSFERASE 2
OG0045752	 NO HIT
OG0045753	 NO HIT
OG0045754	 NO HIT
OG0045755	 NO HIT
OG0045757	 NO HIT
OG0045758	 NO HIT
OG0045762	 RFX ISOFORM H
OG0045768	 OVIDUCT-SPECIFIC GLYCOPROTEIN
OG0045771	 NO HIT
OG0045772	 NO HIT
OG0045774	 NO HIT
OG0045777	 CHITIN SYNTHASE 1
OG0045778	 NO HIT
OG0045779	 NO HIT
OG0045780	 NO HIT
OG0045786	 NO HIT
OG0045787	 FIBULIN-1
OG0045790	 TRANSCRIPTION FACTOR COE4
OG0045791	 NO HIT
OG0045792	 MONOCARBOXYLATE TRANSPORTER 10
OG0045794	 SERINE/THREONINE-PROTEIN KINASE STE7 HOMOLOG
OG0045799	 NO HIT
OG0045802	 NO HIT
OG0045803	 NO HIT
OG0045806	 FI03418P
OG0045809	 CRUMBS FAMILY MEMBER
OG0045810	 SUBFAMILY NOT NAMED
OG0045811	 NO HIT
OG0045812	 OS08G0546100 PROTEIN
OG0045813	 NO HIT
OG0045814	 NO HIT
OG0045815	 NO HIT
OG0045817	 SUBFAMILY NOT NAMED
OG0045818	 NO HIT
OG0045821	 SI:CH73-335M24.2
OG0045822	 IONOTROPIC RECEPTOR 20A-RELATED
OG0045825	 NO HIT
OG0045827	 NO HIT
OG0045832	 SUBFAMILY NOT NAMED
OG0045834	 PIKACHURIN
OG0045845	 NO HIT
OG0045848	 NO HIT
OG0045849	 NO HIT
OG0045850	 SUBFAMILY NOT NAMED
OG0045852	 NO HIT
OG0045864	 CYTOCHROME B5 TYPE B
OG0045865	 NO HIT
OG0045867	 PROTEIN-COUPLED RECEPTOR GPR1 PUTATIVE-RELATED
OG0045868	 NO HIT
OG0045869	 NO HIT
OG0045870	 NO HIT
OG0045871	 NO HIT
OG0045872	 NO HIT
OG0045874	 NO HIT
OG0045877	 NATRIURETIC PEPTIDE RECEPTOR 3-RELATED
OG0045879	 FMRFAMIDE RECEPTOR-RELATED
OG0045881	 PROGONADOLIBERIN-2
OG0045885	 NO HIT
OG0045887	 NO HIT
OG0045889	 NO HIT
OG0045890	 SUBFAMILY NOT NAMED
OG0045891	 SUBFAMILY NOT NAMED
OG0045892	 RAD GEM/KIR FAMILY MEMBER 2 ISOFORM C
OG0045897	 NO HIT
OG0045898	 PIGGYBAC TRANSPOSABLE ELEMENT-DERIVED PROTEIN 4
OG0045900	 NO HIT
OG0045901	 NO HIT
OG0045905	 NO HIT
OG0045909	 SORBITOL DEHYDROGENASE
OG0045910	 NO HIT
OG0045911	 WW DOMAIN-BINDING PROTEIN 11
OG0045913	 NO HIT
OG0045915	 ZINC TRANSPORTER 63C ISOFORM F
OG0045919	 NO HIT
OG0045923	 SI:DKEYP-97A10.2
OG0045926	 NO HIT
OG0045928	 NO HIT
OG0045929	 PROTEIN MONO-ADP-RIBOSYLTRANSFERASE PARP9
OG0045930	 NO HIT
OG0045931	 NO HIT
OG0045932	 NO HIT
OG0045934	 IMIDAZOLONEPROPIONASE
OG0045940	 NO HIT
OG0045943	 GAMMA-AMINOBUTYRIC ACID TYPE B RECEPTOR SUBUNIT 1
OG0045946	 NO HIT
OG0045947	 SPERIOLIN-BINDING FACTOR
OG0045950	 NO HIT
OG0045951	 NO HIT
OG0045952	 NO HIT
OG0045953	 NO HIT
OG0045954	 NO HIT
OG0045955	 METALLOENDOPEPTIDASE
OG0045956	 ODD-SKIPPED - RELATED
OG0045960	 NO HIT
OG0045961	 SUBFAMILY NOT NAMED
OG0045964	 NO HIT
OG0045970	 NO HIT
OG0045971	 NO HIT
OG0045972	 NO HIT
OG0045978	 NO HIT
OG0045980	 NO HIT
OG0045981	 NO HIT
OG0045985	 NO HIT
OG0045991	 NO HIT
OG0046002	 ATP-BINDING CASSETTE SUB-FAMILY A MEMBER 17
OG0046008	 NO HIT
OG0046009	 SUBFAMILY NOT NAMED
OG0046013	 NO HIT
OG0046014	 FIBROIN HEAVY CHAIN FIB-H LIKE PROTEIN
OG0046016	 NO HIT
OG0046018	 SUBFAMILY NOT NAMED
OG0046019	 NOVEL IMMUNE-TYPE RECEPTOR 10A-RELATED
OG0046023	 THYROTROPIN-RELEASING HORMONE RECEPTOR-LIKE PROTEIN
OG0046024	 NO HIT
OG0046025	 PROTEIN DIAPHANOUS
OG0046026	 NO HIT
OG0046028	 SI:CABZ01040626.2-RELATED
OG0046029	 NO HIT
OG0046034	 T-BOX TRANSCRIPTION FACTOR TBX21
OG0046044	 NO HIT
OG0046049	 NO HIT
OG0046055	 NO HIT
OG0046056	 SUBFAMILY NOT NAMED
OG0046062	 SUBFAMILY NOT NAMED
OG0046066	 NO HIT
OG0046067	 SORTING NEXIN
OG0046069	 NOTCH LIGAND FAMILY MEMBER
OG0046070	 NO HIT
OG0046072	 RE60337P
OG0046075	 NO HIT
OG0046077	 SUBFAMILY NOT NAMED
OG0046079	 SERINE/THREONINE-PROTEIN KINASE ATR
OG0046080	 NO HIT
OG0046082	 NO HIT
OG0046083	 MEIOSIS INHIBITOR PROTEIN 1
OG0046087	 SERINE/ARGININE REPETITIVE MATRIX PROTEIN 1
OG0046088	 NO HIT
OG0046089	 NO HIT
OG0046090	 HEME OXYGENASE
OG0046092	 WSCD FAMILY MEMBER CG9164
OG0046095	 NO HIT
OG0046096	 NO HIT
OG0046100	 SUBFAMILY NOT NAMED
OG0046101	 NO HIT
OG0046106	 NO HIT
OG0046108	 NO HIT
OG0046110	 SUBFAMILY NOT NAMED
OG0046111	 NO HIT
OG0046123	 NO HIT
OG0046126	 SIALATE O-ACETYLESTERASE
OG0046132	 NO HIT
OG0046134	 NO HIT
OG0046136	 UBIQUITIN LIGASE NP95 PUTATIVE-RELATED
OG0046137	 FIBRINOGEN/TENASCIN/ANGIOPOEITIN
OG0046139	 VITELLOGENIN RECEPTOR-LIKE PROTEIN-RELATED-RELATED
OG0046141	 NO HIT
OG0046145	 NO HIT
OG0046147	 NO HIT
OG0046148	 OS06G0326200 PROTEIN
OG0046150	 UBIQUITIN CARBOXYL-TERMINAL HYDROLASE 47
OG0046157	 NO HIT
OG0046158	 NO HIT
OG0046161	 NO HIT
OG0046163	 NO HIT
OG0046164	 NO HIT
OG0046166	 NO HIT
OG0046167	 UBX DOMAIN-CONTAINING PROTEIN 7
OG0046168	 NO HIT
OG0046169	 NO HIT
OG0046172	 PHOSPHODIESTERASE
OG0046176	 PROTEIN SPINSTER
OG0046177	 DOUBLESEX- AND MAB-3-RELATED TRANSCRIPTION FACTOR A2
OG0046178	 NO HIT
OG0046180	 NO HIT
OG0046184	 NO HIT
OG0046188	 BRO1 DOMAIN-CONTAINING PROTEIN BROX
OG0046191	 NO HIT
OG0046192	 TRACE AMINE-ASSOCIATED RECEPTOR 19N-RELATED
OG0046193	 NO HIT
OG0046194	 NO HIT
OG0046195	 GUANYLYL CYCLASE
OG0046197	 NO HIT
OG0046200	 NO HIT
OG0046202	 NO HIT
OG0046203	 NO HIT
OG0046206	 NO HIT
OG0046208	 NO HIT
OG0046209	 ATP-BINDING CASSETTE SUB-FAMILY A (ABC1) MEMBER 3B
OG0046210	 ATP-BINDING CASSETTE SUB-FAMILY A (ABC1) MEMBER 3B
OG0046214	 PIEZO-TYPE MECHANOSENSITIVE ION CHANNEL COMPONENT 2
OG0046215	 NO HIT
OG0046218	 SODIUM/NUCLEOSIDE COTRANSPORTER
OG0046219	 NO HIT
OG0046220	 NO HIT
OG0046221	 NO HIT
OG0046222	 NO HIT
OG0046227	 NO HIT
OG0046228	 PROTEIN CBG12054-RELATED
OG0046229	 NO HIT
OG0046236	 NO HIT
OG0046238	 NO HIT
OG0046240	 NO HIT
OG0046241	 NO HIT
OG0046245	 HORMONALLY UP-REGULATED NEU TUMOR-ASSOCIATED KINASE-LIKE PROTEIN
OG0046246	 NO HIT
OG0046247	 SUBFAMILY NOT NAMED
OG0046248	 SUBFAMILY NOT NAMED
OG0046251	 SUBFAMILY NOT NAMED
OG0046253	 FAMILY NOT NAMED
OG0046255	 NO HIT
OG0046259	 NO HIT
OG0046260	 NO HIT
OG0046262	 NO HIT
OG0046268	 SUBFAMILY NOT NAMED
OG0046270	 NO HIT
OG0046271	 UPF0462 PROTEIN
OG0046274	 NO HIT
OG0046275	 NO HIT
OG0046278	 RING-H2 FINGER PROTEIN ATL54-LIKE
OG0046281	 NO HIT
OG0046284	 ANKYRIN REPEAT-CONTAINING PROTEIN DDB_G0279043
OG0046286	 NO HIT
OG0046288	 NO HIT
OG0046289	 NO HIT
OG0046290	 NO HIT
OG0046291	 NO HIT
OG0046294	 INACTIVE UBIQUITIN CARBOXYL-TERMINAL HYDROLASE 53
OG0046298	 NO HIT
OG0046301	 HISTIDINE DECARBOXYLASE
OG0046303	 NO HIT
OG0046304	 NO HIT
OG0046310	 NO HIT
OG0046314	 NO HIT
OG0046315	 NO HIT
OG0046316	 NO HIT
OG0046319	 NO HIT
OG0046320	 NO HIT
OG0046323	 NO HIT
OG0046324	 NO HIT
OG0046326	 NO HIT
OG0046327	 NICOTINIC ACETYLCHOLINE RECEPTOR SUBUNIT
OG0046328	 NO HIT
OG0046329	 NO HIT
OG0046331	 NO HIT
OG0046335	 SOLUTE CARRIER FAMILY 22 MEMBER 5
OG0046337	 NO HIT
OG0046338	 SYNAPTOTAGMIN-16
OG0046341	 PHOSPHOHEXOMUTASE FAMILY MEMBER
OG0046343	 NO HIT
OG0046344	 NO HIT
OG0046345	 NO HIT
OG0046346	 FIBROSIN FAMILY MEMBER
OG0046349	 NO HIT
OG0046350	 OVARIAN-SPECIFIC SERINE/THREONINE-PROTEIN KINASE LOK-RELATED
OG0046351	 SERINE/THREONINE-PROTEIN KINASE YPL150W-RELATED
OG0046358	 NO HIT
OG0046360	 NO HIT
OG0046361	 NO HIT
OG0046368	 NO HIT
OG0046369	 NO HIT
OG0046371	 NO HIT
OG0046373	 NO HIT
OG0046379	 ALPHA-1 3-MANNOSYL-GLYCOPROTEIN 4-BETA-N-ACETYLGLUCOSAMINYLTRANSFERASE A-LIKE
OG0046381	 VWFA AND CACHE DOMAIN-CONTAINING PROTEIN 1
OG0046383	 ZGC:194887
OG0046384	 TPR DOMAIN PROTEIN IN AEROTOLERANCE OPERON BATB
OG0046386	 SUBFAMILY NOT NAMED
OG0046389	 NO HIT
OG0046392	 POLYCYSTIN FAMILY MEMBER
OG0046393	 FIBRILLIN 2B
OG0046395	 NO HIT
OG0046396	 NO HIT
OG0046399	 SUBFAMILY NOT NAMED
OG0046400	 SUBFAMILY NOT NAMED
OG0046401	 NO HIT
OG0046402	 NO HIT
OG0046404	 NO HIT
OG0046405	 CLIP-ASSOCIATING PROTEIN 2
OG0046406	 CLIP-ASSOCIATING PROTEIN 1
OG0046407	 FIBRINOGEN/TENASCIN/ANGIOPOEITIN
OG0046409	 NO HIT
OG0046410	 NO HIT
OG0046411	 NO HIT
OG0046412	 NO HIT
OG0046414	 NO HIT
OG0046415	 NO HIT
OG0046423	 NO HIT
OG0046424	 WD40 REPEAT DOMAIN 95
OG0046425	 TENSIN-2
OG0046429	 NO HIT
OG0046430	 TPR DOMAIN PROTEIN IN AEROTOLERANCE OPERON BATB
OG0046432	 NO HIT
OG0046437	 NO HIT
OG0046439	 NO HIT
OG0046441	 NO HIT
OG0046445	 SUBFAMILY NOT NAMED
OG0046451	 NO HIT
OG0046452	 NO HIT
OG0046453	 NO HIT
OG0046454	 NO HIT
OG0046456	 NO HIT
OG0046460	 NO HIT
OG0046461	 BACTERIOHEMERYTHRIN
OG0046463	 RHO GUANINE NUCLEOTIDE EXCHANGE FACTOR 2 ISOFORM D
OG0046465	 T-CELL LEUKEMIA HOMEOBOX PROTEIN 1
OG0046466	 CALCYPHOSINE LIKE
OG0046467	 SUBFAMILY NOT NAMED
OG0046469	 SI:CH211-130M23.2-RELATED
OG0046470	 NO HIT
OG0046473	 NO HIT
OG0046475	 NO HIT
OG0046480	 NO HIT
OG0046482	 NO HIT
OG0046483	 NO HIT
OG0046486	 STANNIOCALCIN PROTEIN-LIKE PROTEIN
OG0046487	 DNA POLYMERASE ETA
OG0046488	 NO HIT
OG0046490	 SUBFAMILY NOT NAMED
OG0046493	 NO HIT
OG0046499	 NO HIT
OG0046501	 LEUCOKININ RECEPTOR-RELATED
OG0046503	 NO HIT
OG0046504	 SUBFAMILY NOT NAMED
OG0046506	 NO HIT
OG0046508	 NEURONAL ACETYLCHOLINE RECEPTOR SUBUNIT ALPHA-2
OG0046509	 NEURONAL ACETYLCHOLINE RECEPTOR SUBUNIT ALPHA-4
OG0046514	 NO HIT
OG0046519	 SUBFAMILY NOT NAMED
OG0046520	 NO HIT
OG0046521	 NO HIT
OG0046522	 NO HIT
OG0046523	 NO HIT
OG0046524	 NO HIT
OG0046525	 NO HIT
OG0046529	 NO HIT
OG0046531	 HOMEOTIC PROTEIN DEFORMED
OG0046533	 NO HIT
OG0046535	 SMC5-SMC6 COMPLEX LOCALIZATION FACTOR 2
OG0046536	 NO HIT
OG0046537	 NO HIT
OG0046538	 NO HIT
OG0046541	 NO HIT
OG0046542	 SUBFAMILY NOT NAMED
OG0046545	 SUBFAMILY NOT NAMED
OG0046550	 SUBFAMILY NOT NAMED
OG0046551	 NO HIT
OG0046554	 MITOTIC CHECKPOINT SERINE/THREONINE-PROTEIN KINASE BUB1
OG0046555	 IMP2'P
OG0046557	 NO HIT
OG0046558	 G-PROTEIN COUPLED RECEPTOR 124-LIKE PROTEIN
OG0046560	 NO HIT
OG0046564	 NO HIT
OG0046566	 BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTOR TWIST
OG0046568	 NO HIT
OG0046569	 PROTEIN CBG11839-RELATED
OG0046570	 SUBFAMILY NOT NAMED
OG0046571	 NO HIT
OG0046572	 NO HIT
OG0046573	 NO HIT
OG0046577	 SUBFAMILY NOT NAMED
OG0046581	 NO HIT
OG0046582	 NO HIT
OG0046585	 NO HIT
OG0046587	 NO HIT
OG0046589	 NO HIT
OG0046590	 WD40 REPEAT DOMAIN 95
OG0046591	 NO HIT
OG0046592	 NO HIT
OG0046597	 NO HIT
OG0046598	 NO HIT
OG0046599	 NO HIT
OG0046600	 NO HIT
OG0046601	 SUBFAMILY NOT NAMED
OG0046604	 NO HIT
OG0046605	 NO HIT
OG0046609	 GLYCOSYLTRANSFERASE FAMILY 92 PROTEIN
OG0046610	 NO HIT
OG0046613	 NO HIT
OG0046616	 DIMETHYLANILINE MONOOXYGENASE [N-OXIDE-FORMING] 2
OG0046619	 NO HIT
OG0046621	 NO HIT
OG0046623	 SUBFAMILY NOT NAMED
OG0046625	 NO HIT
OG0046626	 NO HIT
OG0046627	 NO HIT
OG0046628	 FI08416P-RELATED
OG0046632	 SUBFAMILY NOT NAMED
OG0046633	 NO HIT
OG0046636	 SUBFAMILY NOT NAMED
OG0046639	 SERINE/THREONINE-PROTEIN KINASE D3
OG0046641	 NEURONAL ACETYLCHOLINE RECEPTOR SUBUNIT ALPHA-4
OG0046646	 VOLTAGE-DEPENDENT CALCIUM CHANNEL GAMMA SUBUNIT
OG0046647	 EPITHELIAL MEMBRANE PROTEIN-RELATED
OG0046648	 TRANSMEMBRANE PROTEIN KIAA1109
OG0046649	 NO HIT
OG0046650	 NO HIT
OG0046652	 NO HIT
OG0046653	 NO HIT
OG0046654	 NO HIT
OG0046655	 5'-NUCLEOTIDASE-RELATED
OG0046659	 CYCLIC NUCLEOTIDE-GATED POTASSIUM CHANNEL
OG0046660	 NO HIT
OG0046661	 SUBFAMILY NOT NAMED
OG0046662	 NO HIT
OG0046664	 YTH DOMAIN-CONTAINING PROTEIN 1 ISOFORM X1
OG0046665	 NO HIT
OG0046670	 POLYCHAETOID ISOFORM O
OG0046671	 NO HIT
OG0046673	 NO HIT
OG0046675	 ZINC KNUCKLE DOMAINCONTAINING PROTEIN-RELATED
OG0046679	 PROTEIN DOPEY-1
OG0046687	 SUBFAMILY NOT NAMED
OG0046695	 PROTEIN EYES SHUT HOMOLOG
OG0046696	 NO HIT
OG0046698	 NO HIT
OG0046702	 TRANSIENT RECEPTOR POTENTIAL CHANNEL
OG0046703	 MICROTUBULE-ASSOCIATED PROTEIN TAU
OG0046705	 NO HIT
OG0046709	 FAMILY NOT NAMED
OG0046710	 FAMILY NOT NAMED
OG0046712	 NO HIT
OG0046713	 SUBFAMILY NOT NAMED
OG0046722	 NO HIT
OG0046727	 NO HIT
OG0046735	 NO HIT
OG0046740	 SUBFAMILY NOT NAMED
OG0046744	 SUBFAMILY NOT NAMED
OG0046746	 SODIUM/NUCLEOSIDE COTRANSPORTER 1
OG0046747	 SODIUM/NUCLEOSIDE COTRANSPORTER
OG0046748	 PDF RECEPTOR
OG0046751	 SUBFAMILY NOT NAMED
OG0046755	 NO HIT
OG0046759	 NO HIT
OG0046760	 NO HIT
OG0046762	 SUBFAMILY NOT NAMED
OG0046768	 NO HIT
OG0046769	 NO HIT
OG0046771	 NEUTRAL CHOLESTEROL ESTER HYDROLASE 1
OG0046772	 SUBFAMILY NOT NAMED
OG0046774	 FAMILY NOT NAMED
OG0046776	 WD40 REPEAT DOMAIN 95
OG0046777	 PASIFLORA 1 ISOFORM A-RELATED
OG0046781	 NO HIT
OG0046786	 NUCLEOSOME ASSEMBLY PROTEIN 1 1-RELATED
OG0046787	 NO HIT
OG0046788	 LD23292P
OG0046789	 NO HIT
OG0046790	 TRANSCRIPTION FACTOR IIIA
OG0046791	 ZINC FINGER PROTEIN ZIC 4
OG0046792	 NO HIT
OG0046793	 PHOSPHATIDYLINOSITOL N-ACETYLGLUCOSAMINYLTRANSFERASE SUBUNIT Q-RELATED
OG0046794	 RECEPTOR-TYPE TYROSINE-PROTEIN PHOSPHATASE ETA
OG0046796	 NO HIT
OG0046800	 IRE1-RELATED
OG0046804	 NO HIT
OG0046805	 NO HIT
OG0046808	 NO HIT
OG0046809	 TMEM26 PROTEIN
OG0046812	 NO HIT
OG0046815	 NO HIT
OG0046817	 NO HIT
OG0046818	 NO HIT
OG0046819	 SD10469P
OG0046828	 FAMILY NOT NAMED
OG0046829	 OS02G0549200 PROTEIN
OG0046830	 NO HIT
OG0046833	 SERINE/THREONINE-PROTEIN KINASE/ENDORIBONUCLEASE IRE1B
OG0046840	 NO HIT
OG0046842	 BETA-1 3-GALACTOSYLTRANSFERASE BRN
OG0046844	 MICROSOMAL TRIGLYCERIDE TRANSFER PROTEIN LARGE SUBUNIT
OG0046849	 COLLAGEN TYPE VI ALPHA 4A
OG0046853	 SPERM-SPECIFIC FAMILY CLASS Q
OG0046855	 TRANSMEMBRANE PROTEIN
OG0046856	 NO HIT
OG0046858	 HECT DOMAIN UBIQUITIN-PROTEIN LIGASE
OG0046859	 ALLATOSTATIN A RECEPTOR 2 ISOFORM A
OG0046860	 LIGASE PUTATIVE (AFU_ORTHOLOGUE AFUA_2G10160)-RELATED
OG0046862	 NO HIT
OG0046863	 NO HIT
OG0046864	 SUBFAMILY NOT NAMED
OG0046866	 LD23292P
OG0046867	 CYCLIC NUCLEOTIDE-GATED CATION CHANNEL SUBUNIT A
OG0046870	 NO HIT
OG0046872	 NO HIT
OG0046873	 NO HIT
OG0047604	 FAMILY NOT NAMED
OG0047620	 GLUTAMATE RECEPTOR 4
OG0047793	 SUBFAMILY NOT NAMED
OG0047796	 THIAMINE PYROPHOSPHATE ENZYMES
OG0048300	 TETRATRICOPEPTIDE REPEAT PROTEIN 38
OG0048585	 NO HIT
OG0049050	 FAMILY NOT NAMED
OG0049095	 MULTIDRUG AND TOXIN EXTRUSION PROTEIN 1
OG0049170	 EXS-RELATED PROTEIN
OG0049177	 SUBFAMILY NOT NAMED
OG0049347	 POLYADENYLATE-BINDING PROTEIN-INTERACTING PROTEIN 9
OG0049475	 ANGIOTENSIN-CONVERTING ENZYME-LIKE PROTEIN ACE3
OG0049562	 INTRAFLAGELLAR TRANSPORT PROTEIN 88 HOMOLOG
OG0049589	 SUBFAMILY NOT NAMED
OG0049947	 UNCHARACTERIZED
OG0050039	 NO HIT
OG0050111	 SUBFAMILY NOT NAMED
OG0050258	 NO HIT
OG0050325	 FAMILY NOT NAMED
OG0050423	 METABOTROPIC GLUTAMATE RECEPTOR
OG0050562	 NO HIT
OG0050581	 SOLUBLE GUANYLATE CYCLASE 88E
OG0050590	 URONYL 2-SULFOTRANSFERASE
OG0050832	 POTASSIUM/SODIUM HYPERPOLARIZATION-ACTIVATED CYCLIC NUCLEOTIDE-GATED CHANNEL 4
OG0051292	 NO HIT
OG0051481	 PROTEIN CBG07184
OG0051924	 NO HIT
OG0051941	 SUBFAMILY NOT NAMED
