Orthogroup	Panther_annotation
OG0017955	 ALANINE--TRNA LIGASE MITOCHONDRIAL
OG0017956	 NO HIT
OG0017958	 NO HIT
OG0017964	 FAMILY NOT NAMED
OG0017970	 ABC TRANSPORTER A FAMILY MEMBER 7-RELATED
OG0017993	 BIFUNCTIONAL INHIBITOR/LIPID-TRANSFER PROTEIN/SEED STORAGE 2S ALBUMIN SUPERFAMILY PROTEIN
OG0018006	 SUBFAMILY NOT NAMED
OG0018014	 NO HIT
OG0018016	 SUBFAMILY NOT NAMED
OG0018017	 MAB-21 DOMAIN CONTAINING 2
OG0018018	 GUANYLATE CYCLASE SOLUBLE SUBUNIT BETA-2
OG0018020	 VITELLOGENIN RECEPTOR-LIKE PROTEIN-RELATED-RELATED
OG0018025	 ANKYRIN REPEAT-CONTAINING PROTEIN DDB_G0279043
OG0018034	 SUBFAMILY NOT NAMED
OG0018069	 COAGULATION FACTOR XII
OG0018152	 SUBFAMILY NOT NAMED
OG0018197	 TRANSMEMBRANE PROTEIN
OG0018227	 FAMILY NOT NAMED
OG0018228	 METALLOENDOPEPTIDASE
OG0018322	
OG0018545	 F-BOX/LRR-REPEAT PROTEIN 7
OG0018549	 SUBFAMILY NOT NAMED
OG0018554	 FIBRINOGEN/TENASCIN/ANGIOPOEITIN
OG0018559	 NO HIT
OG0018562	 OS10G0105400 PROTEIN
OG0018580	 GH08870P
OG0018588	 CADHERIN-23
OG0018591	 AMINOPEPTIDASE
OG0018606	 STERILE ALPHA MOTIF DOMAIN-CONTAINING PROTEIN 3
OG0018614	 NO HIT
OG0018626	 CASPASE 8 APOPTOSIS-RELATED CYSTEINE PEPTIDASE -LIKE 2-RELATED
OG0018654	 ZINC FINGER PROTEIN 664
OG0018659	 NO HIT
OG0018662	 SUBFAMILY NOT NAMED
OG0018664	 HIGH-AFFINITY CHOLINE TRANSPORTER 1
OG0018668	 IP12579P
OG0018681	 RHO GUANINE NUCLEOTIDE EXCHANGE FACTOR
OG0018691	 NO HIT
OG0018707	
OG0018710	
OG0018719	 NO HIT
OG0018722	
OG0018730	 TRANSFORMING GROWTH FACTOR BETA RECEPTOR III
OG0018752	 .
OG0018753	 ZGC:174356
OG0018757	 DEATH DOMAIN-CONTAINING PROTEIN CRADD
OG0018759	 FAMILY NOT NAMED
OG0018760	 SUBFAMILY NOT NAMED
OG0018761	 3-OXO-5-ALPHA-STEROID 4-DEHYDROGENASE
OG0018765	 FAMILY NOT NAMED
OG0018770	 TRANSCRIPTION ELONGATION FACTOR SPT6
OG0018775	 SUBFAMILY NOT NAMED
OG0018777	 NO HIT
OG0018783	 OS10G0105400 PROTEIN
OG0018787	 ATP-BINDING CASSETTE SUB-FAMILY B (MDR/TAP) MEMBER 5
OG0018789	 PKHD1 LIKE 1
OG0018790	 INTERFERON-INDUCED PROTEIN 35/NMI N-MYC/STAT INTERACTING PROTEIN
OG0018816	 FAMILY NOT NAMED
OG0018826	 DEATH DOMAIN-CONTAINING PROTEIN CRADD
OG0018868	 FAMILY NOT NAMED
OG0018884	 MUCIN-4
OG0018902	 THAP DOMAIN PROTEIN
OG0018946	 PROTEIN KINASE CGMP-DEPENDENT 1
OG0018965	 ESTROGEN-RELATED RECEPTOR SPLICE VARIANT
OG0018968	
OG0018971	 PROTEIN EURL HOMOLOG
OG0018985	 NO HIT
OG0018996	 NO HIT
OG0019006	 SI:CH1073-204B8.1
OG0019009	
OG0019019	 SUBFAMILY NOT NAMED
OG0019061	 GLYCEROL KINASE
OG0019103	 FI02047P-RELATED
OG0019108	 NO HIT
OG0019160	 NO HIT
OG0019165	 HEXAMETHYLENE BISACETAMIDE INDUCIBLE 1
OG0019166	 RAB11-BINDING PROTEIN RELCH
OG0019171	 GUANYLATE CYCLASE
OG0019174	 SUBFAMILY NOT NAMED
OG0019175	 SUBFAMILY NOT NAMED
OG0019178	 CANALICULAR MULTISPECIFIC ORGANIC ANION TRANSPORTER 2
OG0019179	 NO HIT
OG0019183	 SUBFAMILY NOT NAMED
OG0019185	 NO HIT
OG0019187	 SERRANO ISOFORM F
OG0019191	 ALPHA-AMYLASE FAMILY MEMBER
OG0019194	 BCL2-ASSOCIATED AGONIST OF CELL DEATH
OG0019196	 REGULATING SYNAPTIC MEMBRANE EXOCYTOSIS PROTEIN 2
OG0019199	 SUBFAMILY NOT NAMED
OG0019201	 NO HIT
OG0019205	 UNCHARACTERIZED
OG0019209	 WASP INTERACTING PROTEIN-RELATED
OG0019210	 PROTEIN EVA-1
OG0019211	 NO HIT
OG0019213	 PROTEIN O-LINKED-MANNOSE BETA-1 2-N-ACETYLGLUCOSAMINYLTRANSFERASE 1/ALPHA-1 3-MANNOSYL-GLYCOPROTEIN 2-BETA-N-ACETYLGLUCOSAMINYLTRANSFERASE
OG0019215	 NO HIT
OG0019217	 SYNAPTONEMAL COMPLEX PROTEIN ZIP1
OG0019221	 NO HIT
OG0019229	 NO HIT
OG0019230	 ALLATOSTATIN A RECEPTOR 2 ISOFORM A
OG0019231	 ZINC FINGER PROTEIN
OG0019233	 FAMILY NOT NAMED
OG0019234	 FMRFAMIDE RECEPTOR
OG0019243	 PHOSPHOINOSITIDE-INTERACTING PROTEIN FAMILY MEMBER
OG0019245	 SODIUM-COUPLED MONOCARBOXYLATE TRANSPORTER
OG0019247	 MULTIPLE EPIDERMAL GROWTH FACTOR-LIKE DOMAINS PROTEIN 6
OG0019255	 NO HIT
OG0019257	 SUPPRESSOR OF CYTOKINE SIGNALING 5
OG0019258	 PROTEIN CBG25533
OG0019259	 NO HIT
OG0019262	 NO HIT
OG0019264	 E3 UBIQUITIN-PROTEIN LIGASE NHLRC1-RELATED
OG0019266	 NEURONAL ACETYLCHOLINE RECEPTOR SUBUNIT ALPHA-3
OG0019270	 NATRIURETIC PEPTIDE RECEPTOR 3-RELATED
OG0019275	 MEMBRANE-ASSOCIATED GUANYLATE KINASE WW AND PDZ DOMAIN-CONTAINING PROTEIN 2-RELATED
OG0019277	 NO HIT
OG0019279	 NO HIT
OG0019280	
OG0019281	 FI23944P1-RELATED
OG0019282	 OLFACTORY RECEPTOR AND ADENOSINE RECEPTOR
OG0019284	 ATILLA ISOFORM B-RELATED-RELATED
OG0019289	 NO HIT
OG0019291	 NO HIT
OG0019297	 ANKYRIN REPEAT-CONTAINING PROTEIN DDB_G0279043
OG0019303	 AGAP008170-PA
OG0019306	 FAMILY NOT NAMED
OG0019307	 SUBFAMILY NOT NAMED
OG0019309	 NO HIT
OG0019312	 NO HIT
OG0019313	 FMRFAMIDE-RELATED PEPTIDES
OG0019314	 NO HIT
OG0019315	 FAMILY NOT NAMED
OG0019317	 NO HIT
OG0019319	 SUBFAMILY NOT NAMED
OG0019320	 NO HIT
OG0019325	 NO HIT
OG0019326	 RAN GTPASE-ACTIVATING PROTEIN 1
OG0019329	 MOLTING PROTEIN MLT-4
OG0019330	 PROTEIN CBG12054-RELATED
OG0019331	 CKII-ALPHA SUBUNIT INTERACTOR-1-RELATED
OG0019333	 SUBFAMILY NOT NAMED
OG0019334	 COMPLEMENT COMPONENT-RELATED SUSHI DOMAIN-CONTAINING
OG0019336	 SI:CH211-203B8.6
OG0019337	 CALCIUM HOMEOSTASIS MODULATOR PROTEIN
OG0019338	 NO HIT
OG0019342	 NO HIT
OG0019343	 NO HIT
OG0019344	 NO HIT
OG0019345	 FATTY ACID BINDING PROTEIN ISOFORM C
OG0019349	 NO HIT
OG0019356	 SUBFAMILY NOT NAMED
OG0019358	 NO HIT
OG0019361	 SPORE COAT PROTEIN SP65
OG0019362	 FAMILY NOT NAMED
OG0019363	 CALCYPHOSINE LIKE
OG0019369	 NO HIT
OG0019375	 PROTEIN EVA-1
OG0019377	 NO HIT
OG0019378	 ARRESTIN DOMAIN-CONTAINING 1A-RELATED
OG0019379	 MERLIN/MOESIN/EZRIN/RADIXIN
OG0019384	 NO HIT
OG0019389	 CYCLIN-DEPENDENT KINASE INHIBITOR 2C-RELATED
OG0019393	 SUBFAMILY NOT NAMED
OG0019401	 DISKS LARGE HOMOLOG 4
OG0019402	 FAMILY NOT NAMED
OG0019403	 PROTEIN CRUMBS HOMOLOG 1
OG0019405	 LD21953P-RELATED
OG0019406	 UNC-93 RELATED
OG0019415	 SI:DKEY-1M11.6
OG0019421	 NO HIT
OG0019429	 RE52086P
OG0019430	 EUKARYOTIC TRANSLATION INITIATION FACTOR 2-ALPHA KINASE EIF2-ALPHA KINASE -RELATED
OG0019435	 NO HIT
OG0019437	 NO HIT
OG0019441	 SODIUM CHANNEL PROTEIN
OG0019442	 FI21453P1
OG0019444	 PAIR-RULE PROTEIN ODD-PAIRED
OG0019447	 RMLC-LIKE JELLY ROLL FOLD PROTEIN
OG0019457	 EXONUCLEASE PHAGE-TYPE/RECB C-TERMINAL DOMAIN-CONTAINING PROTEIN
OG0019461	 NO HIT
OG0019469	
OG0019477	 COMPLEMENT COMPONENT-RELATED SUSHI DOMAIN-CONTAINING
OG0019479	 NO HIT
OG0019482	 ECDYSONE-INDUCIBLE GENE E1 ISOFORM A
OG0019486	 NO HIT
OG0019493	 NO HIT
OG0019495	 PROTEIN EVA-1
OG0019497	 CAMP-DEPENDENT PROTEIN KINASE CATALYTIC SUBUNIT PRKX
OG0019499	 NO HIT
OG0019502	 NO HIT
OG0019503	 FOS TRANSCRIPTION FACTOR-RELATED
OG0019510	 SUBFAMILY NOT NAMED
OG0019512	 KELCH-LIKE PROTEIN 24 ISOFORM X1
OG0019517	 NO HIT
OG0019522	 PROTEIN MANBAL
OG0019523	 FAMILY NOT NAMED
OG0019524	 TETRA THYMOSIN
OG0019525	 PAIR-RULE PROTEIN ODD-PAIRED
OG0019527	 DORSAL-VENTRAL PATTERNING PROTEIN TOLLOID-RELATED-RELATED
OG0019530	 CASK-INTERACTING PROTEIN 1
OG0019535	 NO HIT
OG0019539	
OG0019554	 PROTEIN WNT-16
OG0019557	 NO HIT
OG0019558	 SUBFAMILY NOT NAMED
OG0019561	 ALDEHYDE OXIDASE
OG0019575	 SUBFAMILY NOT NAMED
OG0019579	 SOLUTE CARRIER FAMILY 39
OG0019580	 TRANSPORTER
OG0019614	 FAMILY NOT NAMED
OG0019617	 TIGGER TRANSPOSABLE ELEMENT-DERIVED PROTEIN 7
OG0019692	 NO HIT
OG0019714	 VOLTAGE-DEPENDENT CALCIUM CHANNEL SUBUNIT ALPHA-2/DELTA-3-LIKE PROTEIN
OG0019722	 CUBILIN (INTRINSIC FACTOR-COBALAMIN RECEPTOR)
OG0019723	 CASPASE-2
OG0019724	 PROTEIN EVA-1
OG0019728	 MIX-TYPE HOMEOBOX GENE 1-RELATED
OG0019731	 POLYCYSTIN FAMILY MEMBER
OG0019732	 NO HIT
OG0019810	 FAMILY NOT NAMED
OG0019836	 PROTEIN CBG26950
OG0019848	 SOL-2 PROTEIN
OG0019851	 SUBFAMILY NOT NAMED
OG0019859	 NEPRILYSIN-1
OG0019877	 NO HIT
OG0019905	 NO HIT
OG0019909	 NO HIT
OG0019917	 UPF0338 PROTEIN
OG0019919	 PIGGYBAC TRANSPOSABLE ELEMENT-DERIVED PROTEIN 4
OG0019922	 PROTEIN EYES SHUT HOMOLOG
OG0019923	 SUBFAMILY NOT NAMED
OG0019928	 SUBFAMILY NOT NAMED
OG0019937	 SOLUTE CARRIER ORGANIC ANION TRANSPORTER FAMILY MEMBER 5A1
OG0019947	 TUMOR NECROSIS FACTOR RECEPTOR SUPERFAMILY MEMBER 13B
OG0019962	 FANCONI ANEMIA CORE COMPLEX-ASSOCIATED PROTEIN 20
OG0019969	 SUSHI DOMAIN-CONTAINING PROTEIN 2
OG0019970	 VON WILLEBRAND FACTOR D AND EGF DOMAIN-CONTAINING PROTEIN
OG0019977	 SI:DKEY-111K8.2-RELATED
OG0019984	 LEISHMANOLYSIN-LIKE PEPTIDASE 2
OG0019986	 SYNAPTIC VESICLE GLYCOPROTEIN 2B-LIKE PROTEIN
OG0019992	 NO HIT
OG0019994	 NO HIT
OG0020000	 NO HIT
OG0020025	 PROTEIN CBG26694
OG0020026	 REGULATOR OF CHROMOSOME CONDENSATION
OG0020030	 NOTCH LIGAND FAMILY MEMBER
OG0020033	 SUBFAMILY NOT NAMED
OG0020043	 FAMILY NOT NAMED
OG0020071	 BETA-2-GLYCOPROTEIN 1
OG0020085	 NO HIT
OG0020101	 RETINITIS PIGMENTOSA GTPASE REGULATOR A-RELATED
OG0020102	 PROTEIN SHISA-5
OG0020105	 SUBFAMILY NOT NAMED
OG0020107	 NO HIT
OG0020120	 GLYCOPROTEIN 38
OG0020123	 FAMILY NOT NAMED
OG0020134	 REVERSE TRANSCRIPTASE
OG0020139	 ECDYSONE-INDUCIBLE GENE E1 ISOFORM A
OG0020145	 ZGC:195170
OG0020148	 SUBFAMILY NOT NAMED
OG0020152	 "CHROMATIN-LINKED ADAPTOR FOR MSL PROTEINS ISOFORM B-RELATED"
OG0020265	 NO HIT
OG0020298	
OG0020346	 SI:CH73-281K2.5
OG0020359	 LOW-DENSITY LIPOPROTEIN RECEPTOR-RELATED
OG0020374	 HEPATOCYTE GROWTH FACTOR ACTIVATOR
OG0020376	 NO HIT
OG0020384	 NO HIT
OG0020392	 NO HIT
OG0020395	 CPG BINDING PROTEIN
OG0020398	 CRUMBS FAMILY MEMBER
OG0020418	 SUBFAMILY NOT NAMED
OG0020585	 SUBFAMILY NOT NAMED
OG0020866	 SELENOPROTEIN O
OG0020907	 RH04535P
OG0020909	 PE REPEAT FAMILY PROTEIN (AFU_ORTHOLOGUE AFUA_4G13630)
OG0020916	 NO HIT
OG0020924	 MOTHERS AGAINST DECAPENTAPLEGIC HOMOLOG 3
OG0020926	 SIMILAR TO HYPOTHETICAL PROTEIN MGC34837
OG0020927	 SOLUTE CARRIER ORGANIC ANION TRANSPORTER FAMILY MEMBER 4C1
OG0020962	 SUBFAMILY NOT NAMED
OG0020978	 NO HIT
OG0020985	 NO HIT
OG0020986	 METABOTROPIC GLUTAMATE RECEPTOR 5
OG0020989	 NO HIT
OG0020992	 STERILE20-LIKE KINASE ISOFORM B-RELATED
OG0020995	 CHOLINESTERASE
OG0021022	 NO HIT
OG0021030	
OG0021034	 TYROSINE-PROTEIN KINASE RECEPTOR TYRO3
OG0021062	 NO HIT
OG0021069	 FIBULIN-1
OG0021072	 VON WILLEBRAND FACTOR D AND EGF DOMAIN-CONTAINING PROTEIN
OG0021075	 BAND 4.1-LIKE PROTEIN 3
OG0021079	
OG0021090	 SI:CH211-201H21.5-RELATED
OG0021096	 CTX-RELATED TYPE I TRANSMEMBRANE PROTEIN
OG0021102	 COLLAGEN TRIPLE HELIX REPEAT-CONTAINING PROTEIN 1
OG0021116	 CALMODULIN-LIKE PROTEIN 3
OG0021117	 UNCHARACTERIZED
OG0021134	 E3 UBIQUITIN-PROTEIN LIGASE ZNRF3
OG0021161	 SUBFAMILY NOT NAMED
OG0021163	 SUBFAMILY NOT NAMED
OG0021165	 SODIUM/MYO-INOSITOL COTRANSPORTER
OG0021166	
OG0021168	
OG0021169	 ATP-BINDING CASSETTE SUB-FAMILY C MEMBER SUR
OG0021172	 DIPEPTIDASE
OG0021174	 RNA-BINDING PROTEIN 19-RELATED
OG0021177	 ZINC FINGER PROTEIN
OG0021193	
OG0021197	 NO HIT
OG0021212	 DENN DOMAIN-CONTAINING PROTEIN 3
OG0021223	 POTASSIUM VOLTAGE-GATED CHANNEL SUBFAMILY H MEMBER 6
OG0021277	 FRIEND LEUKEMIA INTEGRATION 1 TRANSCRIPTION FACTOR
OG0021278	 FURIN-LIKE PROTEASE 2
OG0021300	
OG0021331	 SUBFAMILY NOT NAMED
OG0021338	 PUTATIVE-RELATED
OG0021347	 FIBRINOGEN/TENASCIN/ANGIOPOEITIN
OG0021379	 SUBFAMILY NOT NAMED
OG0021382	 RECEPTOR-TYPE TYROSINE-PROTEIN PHOSPHATASE
OG0021394	 NO HIT
OG0021420	 RICH REPEAT AND NACHT DOMAIN-CONTAINING PROTEIN PUTATIVE-RELATED
OG0021429	 SYNAPTOTAGMIN-7
OG0021443	 PLEXIN A ISOFORM A
OG0021444	 MYOSIN-11
OG0021445	
OG0021470	 CILIA- AND FLAGELLA-ASSOCIATED PROTEIN 61
OG0021471	 CALCIUM-ACTIVATED POTASSIUM CHANNEL SUBUNIT ALPHA-1
OG0021485	 TONSOKU-LIKE PROTEIN
OG0021491	 SUBFAMILY NOT NAMED
OG0021494	 ANKYRIN REPEAT-CONTAINING PROTEIN DDB_G0279043
OG0021505	 EPIDERMAL GROWTH FACTOR RECEPTOR KINASE SUBSTRATE 8-LIKE PROTEIN 1
OG0021510	 NO HIT
OG0021512	 MRAZ
OG0021516	 NO HIT
OG0021550	 NO HIT
OG0021554	 COPINE-8
OG0021558	 UREA ACTIVE TRANSPORTER
OG0021559	 CYCLIC NUCLEOTIDE-GATED CATION CHANNEL SUBUNIT A-LIKE PROTEIN
OG0021563	 SWI/SNF CHROMATIN-REMODELING COMPLEX SUBUNIT SNF5
OG0021573	 U5 SMALL NUCLEAR RIBONUCLEOPROTEIN 200 KDA HELICASE
OG0021576	 NO HIT
OG0021600	 KINESIN-LIKE PROTEIN KIF21B
OG0021610	 SUBFAMILY NOT NAMED
OG0021627	 DYNEIN AXONEMAL HEAVY CHAIN 2
OG0021640	 OS12G0596101 PROTEIN
OG0021660	 NO HIT
OG0021670	 CRUMBS FAMILY MEMBER
OG0021673	 NOTCH LIGAND FAMILY MEMBER
OG0021678	 SUBFAMILY NOT NAMED
OG0021684	 ZINC FINGER PROTEIN 945
OG0021686	 MYOSIN IIIA
OG0021699	
OG0021700	 E3 UBIQUITIN-PROTEIN LIGASE NHLRC1-RELATED
OG0021703	
OG0021709	 NO HIT
OG0021711	 UNCHARACTERIZED
OG0021713	 NO HIT
OG0021718	 EWING'S TUMOR-ASSOCIATED ANTIGEN 1 ETAA1
OG0021721	 NO HIT
OG0021723	 NO HIT
OG0021725	 NEURONAL ACETYLCHOLINE RECEPTOR SUBUNIT ALPHA-4
OG0021728	 AGAP006153-PA
OG0021729	 RE23625P
OG0021739	 NO HIT
OG0021740	 SUBFAMILY NOT NAMED
OG0021744	 UNC-93 RELATED
OG0021745	 WD REPEAT-CONTAINING PROTEIN 55
OG0021753	 SUBFAMILY NOT NAMED
OG0021769	 TRIPARTITE MOTIF-CONTAINING PROTEIN 2
OG0021771	 NO HIT
OG0021774	 NO HIT
OG0021776	 SUBFAMILY NOT NAMED
OG0021785	 CYCLIN-DEPENDENT KINASE INHIBITOR 2C
OG0021787	 EPITHELIAL MEMBRANE PROTEIN-RELATED
OG0021795	 REGULATORY FACTOR X-ASSOCIATED PROTEIN
OG0021798	 ANKYRIN REPEAT-CONTAINING PROTEIN DDB_G0279043
OG0021799	 FMRFAMIDE RECEPTOR-RELATED
OG0021801	 NO HIT
OG0021805	 PROTEIN CBR-EXC-5
OG0021809	 NO HIT
OG0021811	 NO HIT
OG0021814	 115 KDA PROTEIN IN TYPE-1 RETROTRANSPOSABLE ELEMENT R1DM-LIKE PROTEIN-RELATED
OG0021819	
OG0021821	 SUBFAMILY NOT NAMED
OG0021824	 SUBFAMILY NOT NAMED
OG0021827	 SEROTONIN/OCTOPAMINE RECEPTOR FAMILY
OG0021830	 NO HIT
OG0021841	
OG0021842	 NO HIT
OG0021844	 PROTEIN EVA-1
OG0021846	 KINESIN LIGHT CHAIN
OG0021850	 NO HIT
OG0021852	 NO HIT
OG0021858	 SUBFAMILY NOT NAMED
OG0021859	 NO HIT
OG0021866	 STANNIOCALCIN PROTEIN-LIKE PROTEIN
OG0021870	 ZGC:174356
OG0021873	 NO HIT
OG0021876	 NO HIT
OG0021880	 NO HIT
OG0021881	 FORMATE LYASE ACTIVATING ENZYME PUTATIVE (AFU_ORTHOLOGUE AFUA_2G15630)-RELATED
OG0021885	 NO HIT
OG0021888	 NO HIT
OG0021890	 NO HIT
OG0021891	 DOUBLESEX-MAB RELATED 11E-RELATED
OG0021895	 SOLUTE CARRIER FAMILY 12 MEMBER 7
OG0021900	 BRORIN FAMILY MEMBER
OG0021901	 CALMODULIN-7
OG0021907	 PROMININ PROM PROTEIN
OG0021909	 NO HIT
OG0021911	 NO HIT
OG0021916	 NO HIT
OG0021917	 RYNCOLIN-4
OG0021921	 P53-INDUCED PROTEIN RELATED
OG0021922	 SI:CH211-256E16.3
OG0021925	 ZINC METALLOPROTEINASE NAS-33
OG0021929	
OG0021934	 ZINC FINGER PROTEIN
OG0021943	 TUBULIN ALPHA-3 CHAIN
OG0021945	 ZINC FINGER PROTEIN 83
OG0021950	 NO HIT
OG0021952	 ELONGATION FACTOR-LIKE GTPASE 1
OG0021953	 SUBFAMILY NOT NAMED
OG0021957	 NO HIT
OG0021959	 UROCANATE HYDRATASE
OG0021960	 VWFA AND CACHE DOMAIN-CONTAINING PROTEIN 1
OG0021985	 NO HIT
OG0021986	 SUBFAMILY NOT NAMED
OG0021992	 NO HIT
OG0021998	
OG0022001	 CADHERIN-23
OG0022003	 NUCLEOPROTEIN TPR-RELATED
OG0022007	 RNA CLEAVAGE STIMULATION FACTOR
OG0022011	 ZINC FINGER PROTEIN
OG0022016	 NO HIT
OG0022018	 GUANYLATE CYCLASE
OG0022019	 SUBFAMILY NOT NAMED
OG0022027	 NO HIT
OG0022031	 TORSIN
OG0022037	 CELL WALL INTEGRITY AND STRESS RESPONSE COMPONENT 2-RELATED
OG0022041	 ANKYRIN REPEAT FAMILY PROTEIN
OG0022043	 NOTCH LIGAND FAMILY MEMBER
OG0022044	 NO HIT
OG0022045	 TRANSIENT RECEPTOR POTENTIAL CATION CHANNEL SUBFAMILY A MEMBER 1
OG0022046	 TAPAS ISOFORM B
OG0022047	 NO HIT
OG0022055	 M-AAA PROTEASE-INTERACTING PROTEIN 1 MITOCHONDRIAL
OG0022060	 SUBFAMILY NOT NAMED
OG0022061	 SERINE/THREONINE-PROTEIN KINASE NEK11
OG0022078	 MAMMALIAN BCL (B CELL LYMPHOMA) GENE HOMOLOGS-RELATED
OG0022080	 ANKYRIN REPEAT PH AND SEC7 DOMAIN CONTAINING PROTEIN SECG-RELATED
OG0022098	 SOLUTE CARRIER FAMILY 44 MEMBER 1A-RELATED
OG0022102	 PROTEIN EVA-1
OG0022104	 NO HIT
OG0022107	 CD59 GLYCOPROTEIN
OG0022108	 FAMILY NOT NAMED
OG0022117	 NO MECHANORECEPTOR POTENTIAL C ISOFORM D-RELATED
OG0022120	 ANKYRIN REPEAT-CONTAINING PROTEIN DDB_G0279043
OG0022125	 NO HIT
OG0022132	 NO HIT
OG0022136	 AQUAPORIN TRANSPORTER
OG0022139	 SUBFAMILY NOT NAMED
OG0022155	 TETRATRICOPEPTIDE REPEAT PROTEIN 21B
OG0022161	 OS10G0105400 PROTEIN
OG0022168	 NO HIT
OG0022169	 TRANSPOSON TY3-I GAG-POL POLYPROTEIN-LIKE PROTEIN
OG0022177	 WD40 REPEAT
OG0022179	 SUBFAMILY NOT NAMED
OG0022187	 SODIUM- AND CHLORIDE-DEPENDENT TAURINE TRANSPORTER
OG0022190	 "INSULIN-LIKE GROWTH FACTOR BINDING PROTEIN N-TERMINAL"
OG0022194	 SOLUTE CARRIER FAMILY 34 SODIUM PHOSPHATE MEMBER 2-RELATED
OG0022195	 SUBFAMILY NOT NAMED
OG0022196	 SUBFAMILY NOT NAMED
OG0022197	 SUBFAMILY NOT NAMED
OG0022202	 RAD51-ASSOCIATED PROTEIN 1
OG0022204	 COMPLEMENT C3
OG0022212	 GUANYLATE CYCLASE
OG0022218	 NO HIT
OG0022220	 NEUROGENIC PROTEIN BIG BRAIN
OG0022256	 TRANSIENT RECEPTOR POTENTIAL CATION CHANNEL SUBFAMILY M MEMBER 6
OG0022289	 NO HIT
OG0022343	 SI:CH211-130M23.5
OG0022360	 NO HIT
OG0022368	 NO HIT
OG0022374	 NO HIT
OG0022380	 F20B24.22
OG0022397	 PROTOCADHERIN FAT 1
OG0022399	 NO HIT
OG0022400	 CROL ALPHA
OG0022402	
OG0022408	 SUBFAMILY NOT NAMED
OG0022415	 DYNEIN HEAVY CHAIN 8 AXONEMAL
OG0022416	 DYNEIN HEAVY CHAIN 8 AXONEMAL
OG0022425	
OG0022426	 INACTIVE TYROSINE-PROTEIN KINASE TRANSMEMBRANE RECEPTOR ROR1
OG0022477	 BEN DOMAIN-CONTAINING PROTEIN 6
OG0022493	 SUBFAMILY NOT NAMED
OG0022510	 NG5
OG0022512	 ESPIN
OG0022551	 F-BOX/LRR-REPEAT PROTEIN 7
OG0022570	 PROTEIN CAPPUCCINO
OG0022595	 PARP/ZINC FINGER CCCH TYPE DOMAIN CONTAINING PROTEIN
OG0022611	 HEAT SHOCK TRANSCRIPTION FACTOR
OG0022613	 ISLET CELL AUTOANTIGEN 1
OG0022631	 FAMILY NOT NAMED
OG0022645	 NO HIT
OG0022646	 SI:DKEY-65L23.2
OG0022658	 NO HIT
OG0022662	 DYNEIN CYTOPLASMIC 2 HEAVY CHAIN 1
OG0022667	 CALPAIN-A-RELATED
OG0022695	 ADENYLATE CYCLASE TYPE 3
OG0022698	 SUBFAMILY NOT NAMED
OG0022702	 SOLUBLE GUANYLATE CYCLASE 88E
OG0022713	 RICH REPEAT AND NACHT DOMAIN-CONTAINING PROTEIN PUTATIVE-RELATED
OG0022716	 FIBRINOGEN/TENASCIN/ANGIOPOEITIN
OG0022744	 DISKS LARGE HOMOLOG 3
OG0022761	 CASPASE-RELATED
OG0022769	 NO HIT
OG0022774	 NO HIT
OG0022776	 NO HIT
OG0022778	 ZINC FINGER PROTEIN 73
OG0022806	 DNA-BINDING PROTEIN RFX7
OG0022811	 RIBOSOMAL BIOGENESIS FACTOR
OG0022813	 ZINC FINGER PROTEIN
OG0022815	 NO HIT
OG0022817	 USHERIN
OG0022823	 NO HIT
OG0022834	 NO HIT
OG0022841	 NO HIT
OG0022843	 NO HIT
OG0022852	 NO HIT
OG0022863	 ANKYRIN REPEAT FAMILY PROTEIN
OG0022866	 NO HIT
OG0022868	 NO HIT
OG0022869	 NG5
OG0022877	 FAMILY NOT NAMED
OG0022882	 ANKYRIN REPEAT PH AND SEC7 DOMAIN CONTAINING PROTEIN SECG-RELATED
OG0022896	 NO HIT
OG0022899	 IP01388P-RELATED
OG0022901	 NO HIT
OG0022902	 ZINC FINGER PROTEIN 239
OG0022907	 NO HIT
OG0022922	 SUBFAMILY NOT NAMED
OG0022925	 SUBFAMILY NOT NAMED
OG0022938	 FAMILY NOT NAMED
OG0022964	 SUBFAMILY NOT NAMED
OG0022965	 NO HIT
OG0022976	 FIBRILLIN 2B
OG0022984	 SUBFAMILY NOT NAMED
OG0022988	 NO HIT
OG0022997	 NO HIT
OG0023002	 ALANINE--TRNA LIGASE MITOCHONDRIAL
OG0023003	 ALANINE--TRNA LIGASE MITOCHONDRIAL
OG0023008	 SUBFAMILY NOT NAMED
OG0023017	 .
OG0023028	 VON WILLEBRAND FACTOR A DOMAIN-CONTAINING PROTEIN 2
OG0023051	 NO HIT
OG0023066	 NO HIT
OG0023083	 FORKHEAD BOX PROTEIN M1
OG0023088	 CELL ADHESION MOLECULE 3
OG0023094	 SUBFAMILY NOT NAMED
OG0023096	 PROTEIN CBG26950
OG0023104	 NO HIT
OG0023105	 NO HIT
OG0023113	 NO HIT
OG0023115	 ZINC FINGER PROTEIN 563
OG0023128	 LEGUMAIN
OG0023130	 PR DOMAIN ZINC FINGER TRANSCRIPTION FACTOR
OG0023249	 MULTIDRUG AND TOXIN EXTRUSION PROTEIN 2
OG0023366	 SUBFAMILY NOT NAMED
OG0023385	
OG0023414	 NO HIT
OG0023417	 NO HIT
OG0023461	 NO HIT
OG0023484	 VWFA AND CACHE DOMAIN-CONTAINING PROTEIN 1
