FID	nb_genes	nb_species	origin	lost_sp	lost_taxa	expanded_tax
OG0021949	5	4	Lophotrochozoa	14	Gastropoda,Cgig,Bpla,Dgyr,Siboglinidae,Clitellata,Lophophorata	
OG0021950	5	3	Sedentaria	5	Pech,Rpac,Ofra,Clitellata	
OG0021951	5	3	Lophotrochozoa	15	Gaeg,Bivalvia,Ofus,Dgyr,Siboglinidae,Clitellata,Lophophorata	
OG0021952	5	5	Eumetazoa	23	Hmia,Spur,Chordata,Arthropoda,Smed,Lgig,Bivalvia,Ofus,Dgyr,Lluy,Pech,Oalv,Ofra,Clitellata,Kryptotrochozoa	
OG0021953	5	2	Sedentaria	6	Vestimentifera_cl1,Ofra,Clitellata	
OG0021954	5	4	Protostomia	17	Tcas,Smed,Lgig,Bivalvia,Ofus,Dgyr,Siboglinidae,Clitellata,Ngen,Paus	
OG0021955	5	5	Eumetazoa	23	Hmia,Deuterostomia,Smed,Mollusca,Ofus,Dgyr,Siboglinidae,Eand,Kryptotrochozoa	
OG0021956	5	3	Nephrozoa	23	Skow,Chordata,Arthropoda,Smed,Mollusca,Ofus,Dgyr,Siboglinidae,Clitellata,Ngen,Lana	
OG0021957	5	3	Sedentaria	5	Pech,Oalv,Ofra,Clitellata	
OG0021958	5	4	Eumetazoa	24	Hmia,Ambulacraria,Blan,Hsap,Arthropoda,Smed,Mollusca,Dgyr,Siboglinidae,Clitellata,Kryptotrochozoa	
OG0021959	5	5	Eumetazoa	23	Hmia,Deuterostomia,Arthropoda,Smed,Mollusca,Ofus,Dgyr,Pech,Oalv,Ofra,Clitellata,Lophophorata	
OG0021960	5	3	Sedentaria	5	Pech,Oalv,Ofra,Clitellata	
OG0021961	5	2	Eumetazoa	26	Hmia,Deuterostomia,Arthropoda,Smed,Mollusca,Ofus,Dgyr,Siboglinidae,Clitellata,Kryptotrochozoa	
OG0021962	5	2	Eumetazoa	26	Hmia,Deuterostomia,Arthropoda,Smed,Mollusca,Ofus,Dgyr,Siboglinidae,Clitellata,Kryptotrochozoa	
OG0021963	5	3	Protostomia	18	Tcas,Smed,Mollusca,Ofus,Dgyr,Siboglinidae,Eand,Kryptotrochozoa	
OG0021964	5	3	Eumetazoa	25	Hmia,Skow,Chordata,Arthropoda,Smed,Mollusca,Ofus,Dgyr,Siboglinidae,Clitellata,Kryptotrochozoa	
OG0021965	5	1	Dgyr	0		
OG0021966	5	2	Annelida	8	Sedentaria	
OG0021967	5	5	Nephrozoa	21	Skow,Chordata,Smed,Lgig,Bivalvia,Ofus,Sedentaria,Kryptotrochozoa	
OG0021968	5	1	Dgyr	0		
OG0021969	5	1	Dgyr	0		
OG0021970	5	1	Dgyr	0		
OG0021971	5	1	Dgyr	0		
OG0021972	5	4	Lophotrochozoa_cl1	9	Sedentaria,Ngen	
OG0021973	5	1	Dgyr	0		
OG0021974	5	2	Annelida_cl1	7	Siboglinidae,Ctel,Hrob	
OG0021975	5	3	Protostomia	18	Smed,Mollusca,Ofus,Sedentaria,Kryptotrochozoa	
OG0021976	5	2	Lophotrochozoa_cl1	11	Ofus,Sedentaria,Lophophorata	
OG0021977	5	4	Lophotrochozoa	14	Gastropoda,Cgig,Bpla,Ofus,Siboglinidae,Ctel,Kryptotrochozoa	
OG0021978	5	4	Nephrozoa	22	Spur,Chordata,Arthropoda,Smed,Gastropoda,Cgig,Bpla,Sedentaria,Kryptotrochozoa	
OG0021979	5	1	Dgyr	0		
OG0021980	5	1	Dgyr	0		
OG0021981	5	1	Dgyr	0		
OG0021982	5	1	Dgyr	0		
OG0021983	5	1	Dgyr	0		
OG0021984	5	2	Lophotrochozoa_cl1	11	Ofus,Sedentaria,Ngen,Lana	
OG0021985	5	5	Annelida	5	Pech,Ofra,Sedentaria_cl1	
OG0021986	5	2	Annelida_cl1	7	Vestimentifera_cl1,Ofra,Sedentaria_cl1	
OG0021987	5	2	Lophotrochozoa_cl1	11	Ofus,Sedentaria,Lophophorata	
OG0021988	5	4	Bilateria	23	Deuterostomia,Arthropoda,Smed,Mollusca,Ofus,Siboglinidae,Ctel,Eand,Ngen,Lana	
OG0021989	5	2	Lophotrochozoa_cl1	11	Ofus,Sedentaria,Ngen,Paus	
OG0021990	5	2	Spiralia	17	Mollusca,Ofus,Sedentaria,Kryptotrochozoa	
OG0021991	5	3	Spiralia	16	Mollusca,Ofus,Sedentaria,Lophophorata	
OG0021992	5	4	Annelida_cl1	5	Pech,Ofra,Sedentaria_cl1	
OG0021993	5	2	Eumetazoa	26	Hmia,Deuterostomia,Arthropoda,Smed,Mollusca,Ofus,Sedentaria,Kryptotrochozoa	
OG0021994	5	5	Annelida_cl1	4	Pech,Sedentaria_cl1	
OG0021995	5	1	Dgyr	0		
OG0021996	5	5	Nephrozoa	21	Spur,Blan,Arthropoda,Smed,Mollusca,Sedentaria,Kryptotrochozoa	
OG0021997	5	5	Annelida_cl1	4	Pech,Sedentaria_cl1	
OG0021998	5	5	Nephrozoa	21	Skow,Chordata,Smar,Smed,Mollusca,Ofus,Lluy,Vestimentifera_cl2,Ofra,Sedentaria_cl1,Lophophorata	
OG0021999	5	1	Dgyr	0		
OG0022000	5	1	Dgyr	0		
OG0022001	5	5	Annelida_cl1	4	Ofra,Sedentaria_cl1	
OG0022002	5	3	Lophotrochozoa_cl1	10	Sedentaria,Ngen,Paus	
OG0022003	5	5	Annelida_cl1	4	Pech,Ofra,Ctel,Hrob	
OG0022004	5	1	Dgyr	0		
OG0022005	5	1	Dgyr	0		
OG0022006	5	1	Dgyr	0		
OG0022007	5	5	Nephrozoa	21	Spur,Chordata,Arthropoda,Smed,Lgig,Bivalvia,Ofus,Vestimentifera_cl2,Ofra,Sedentaria_cl1,Kryptotrochozoa	
OG0022008	5	3	Eumetazoa	25	Hmia,Deuterostomia,Arthropoda,Mollusca,Ofus,Sedentaria,Kryptotrochozoa	
OG0022009	5	2	Annelida_cl1	7	Siboglinidae,Ctel,Eand	
OG0022010	5	1	Dgyr	0		
OG0022011	5	5	Sedentaria	3	Ofra,Ctel,Hrob	
OG0022012	5	1	Eand	0		
OG0022013	5	1	Eand	0		
OG0022014	5	1	Eand	0		
OG0022015	5	2	Bilateria	25	Deuterostomia,Arthropoda,Smed,Mollusca,Ofus,Dgyr,Siboglinidae,Ctel,Hrob,Kryptotrochozoa	
OG0022016	5	5	Sedentaria	3	Ofra,Ctel,Hrob	
OG0022017	5	1	Eand	0		
OG0022018	5	4	Sedentaria	4	Pech,Ofra,Ctel,Hrob	
OG0022019	5	5	Annelida	5	Dgyr,Pech,Ofra,Ctel,Hrob	
OG0022020	5	1	Eand	0		
OG0022021	5	1	Eand	0		
OG0022022	5	1	Eand	0		
OG0022023	5	3	Lophotrochozoa_cl1	10	Dgyr,Siboglinidae,Ctel,Hrob,Ngen,Paus	
OG0022024	5	5	Sedentaria	3	Pech,Ctel,Hrob	
OG0022025	5	1	Eand	0		
OG0022026	5	1	Eand	0		
OG0022027	5	5	Sedentaria	3	Pech,Ofra,Ctel	
OG0022028	5	1	Eand	0		
OG0022029	5	1	Eand	0		
OG0022030	5	2	Clitellata	0		
OG0022031	5	5	Sedentaria	3	Ofra,Ctel,Hrob	
OG0022032	5	5	Sedentaria	3	Rpac,Ctel,Hrob	
OG0022033	5	1	Eand	0		
OG0022034	5	1	Eand	0		
OG0022035	5	1	Eand	0		
OG0022036	5	4	Eumetazoa	24	Hmia,Deuterostomia,Arthropoda,Smed,Gastropoda,Cgig,Bpla,Ofus,Dgyr,Siboglinidae,Ctel,Kryptotrochozoa	
OG0022037	5	5	Sedentaria	3	Ofra,Ctel,Hrob	
OG0022038	5	1	Eand	0		
OG0022039	5	2	Clitellata	0		
OG0022040	5	1	Eand	0		
OG0022041	5	4	Sedentaria	4	Lluy,Ofra,Ctel,Hrob	
OG0022042	5	1	Eand	0		
OG0022043	5	3	Nephrozoa	23	Skow,Chordata,Arthropoda,Smed,Mollusca,Ofus,Dgyr,Lluy,Pech,Rpac,Ofra,Ctel,Hrob,Kryptotrochozoa	
OG0022044	5	3	Sedentaria	5	Pech,Rpac,Ofra,Ctel,Hrob	
OG0022045	5	5	Sedentaria	3	Ofra,Ctel,Hrob	
OG0022046	5	5	Sedentaria	3	Ofra,Ctel,Hrob	
OG0022047	5	4	Sedentaria	4	Pech,Ofra,Ctel,Hrob	
OG0022048	5	2	Clitellata	0		
OG0022049	5	1	Eand	0		
OG0022050	5	2	Clitellata	0		
OG0022051	5	1	Eand	0		
OG0022052	5	1	Eand	0		
OG0022053	5	1	Eand	0		
OG0022054	5	1	Eand	0		
OG0022055	5	5	Protostomia	16	Smar,Smed,Mollusca,Ofus,Dgyr,Oalv,Ofra,Ctel,Hrob,Kryptotrochozoa	
OG0022056	5	1	Eand	0		
OG0022057	5	1	Eand	0		
OG0022058	5	3	Lophotrochozoa_cl1	10	Ofus,Dgyr,Siboglinidae,Ctel,Hrob,Paus	
OG0022059	5	1	Eand	0		
OG0022060	5	3	Sedentaria	5	Pech,Rpac,Ofra,Ctel,Hrob	
OG0022061	5	5	Sedentaria	3	Ofra,Ctel,Hrob	
OG0022062	5	1	Eand	0		
OG0022063	5	1	Eand	0		
OG0022064	5	4	Lophotrochozoa	14	Gaeg,Bivalvia,Dgyr,Siboglinidae,Ctel,Hrob,Lophophorata	
OG0022065	5	1	Eand	0		
OG0022066	5	1	Eand	0		
OG0022067	5	2	Clitellata	0		
OG0022068	5	1	Eand	0		
OG0022069	5	4	Lophotrochozoa	14	Bivalvia,Ofus,Dgyr,Siboglinidae,Ctel,Hrob,Lophophorata	
OG0022070	5	1	Eand	0		
OG0022071	5	1	Eand	0		
OG0022072	5	1	Eand	0		
OG0022073	5	1	Eand	0		
OG0022074	5	2	Bilateria	25	Deuterostomia,Arthropoda,Smed,Mollusca,Ofus,Dgyr,Siboglinidae,Ctel,Hrob,Kryptotrochozoa	
OG0022075	5	1	Eand	0		
OG0022076	5	3	Spiralia	16	Mollusca,Ofus,Dgyr,Siboglinidae,Ctel,Hrob,Lophophorata	
OG0022077	5	2	Annelida	8	Dgyr,Siboglinidae,Ctel,Hrob	
OG0022078	5	4	Sedentaria	4	Oalv,Ofra,Ctel,Hrob	
OG0022079	5	1	Eand	0		
OG0022080	5	5	Sedentaria	3	Ofra,Ctel,Hrob	
OG0022081	5	5	Sedentaria	3	Pech,Ctel,Hrob	
OG0022082	5	1	Eand	0		
OG0022083	5	1	Eand	0		
OG0022084	5	1	Eand	0		
OG0022085	5	2	Clitellata	0		
OG0022086	5	1	Eand	0		
OG0022087	5	1	Eand	0		
OG0022088	5	1	Eand	0		
OG0022089	5	1	Eand	0		
OG0022090	5	1	Eand	0		
OG0022091	5	1	Eand	0		
OG0022092	5	1	Eand	0		
OG0022093	5	3	Nephrozoa	23	Ambulacraria,Blan,Arthropoda,Smed,Mollusca,Ofus,Dgyr,Siboglinidae,Ctel,Hrob,Kryptotrochozoa	
OG0022094	5	1	Eand	0		
OG0022095	5	1	Eand	0		
OG0022096	5	1	Eand	0		
OG0022097	5	1	Eand	0		
OG0022098	5	5	Bilateria	22	Deuterostomia,Arthropoda,Smed,Mollusca,Ofus,Dgyr,Pech,Ofra,Ctel,Hrob,Kryptotrochozoa	
OG0022099	5	1	Eand	0		
OG0022100	5	1	Eand	0		
OG0022101	5	1	Eand	0		
OG0022102	5	5	Sedentaria	3	Ofra,Ctel,Hrob	
OG0022103	5	2	Lophotrochozoa	16	Gastropoda,Cgig,Bpla,Ofus,Dgyr,Siboglinidae,Ctel,Hrob,Kryptotrochozoa	
OG0022104	5	4	Sedentaria	4	Lluy,Ofra,Ctel,Hrob	
OG0022105	5	1	Eand	0		
OG0022106	5	3	Lophotrochozoa_cl1	10	Ofus,Dgyr,Siboglinidae,Ctel,Hrob,Ngen	
OG0022107	5	4	Nephrozoa	22	Skow,Chordata,Arthropoda,Smed,Mollusca,Ofus,Dgyr,Lluy,Rpac,Ofra,Ctel,Hrob,Kryptotrochozoa	
OG0022108	5	4	Sedentaria	4	Pech,Ofra,Ctel,Hrob	
OG0022109	5	1	Eand	0		
OG0022110	5	1	Eand	0		
OG0022111	5	1	Eand	0		
OG0022112	5	1	Eand	0		
OG0022113	5	1	Eand	0		
OG0022114	5	1	Eand	0		
OG0022115	5	1	Eand	0		
OG0022116	5	1	Eand	0		
OG0022117	5	5	Sedentaria	3	Ofra,Ctel,Hrob	
OG0022118	5	1	Eand	0		
OG0022119	5	2	Clitellata	0		
OG0022120	5	5	Sedentaria	3	Ofra,Ctel,Hrob	
OG0022121	5	1	Eand	0		
OG0022122	5	1	Eand	0		
OG0022123	5	5	Sedentaria	3	Pech,Ctel,Hrob	
OG0022124	5	1	Eand	0		
OG0022125	5	3	Spiralia	16	Mollusca,Ofus,Dgyr,Vestimentifera_cl1,Ofra,Ctel,Hrob,Kryptotrochozoa	
OG0022126	5	1	Eand	0		
OG0022127	5	2	Clitellata	0		
OG0022128	5	2	Clitellata	0		
OG0022129	5	1	Eand	0		
OG0022130	5	1	Eand	0		
OG0022131	5	4	Lophotrochozoa_cl1	9	Ofus,Dgyr,Siboglinidae,Ctel,Lana	
OG0022132	5	5	Lophotrochozoa_cl1	8	Ofus,Dgyr,Pech,Rpac,Ofra,Ctel,Hrob,Paus	
OG0022133	5	1	Eand	0		
OG0022134	5	1	Eand	0		
OG0022135	5	4	Eumetazoa	24	Hmia,Deuterostomia,Arthropoda,Smed,Mollusca,Ofus,Dgyr,Siboglinidae,Ctel,Lophophorata	
OG0022136	5	3	Sedentaria	5	Vestimentifera_cl2,Ofra,Ctel,Hrob	
OG0022137	5	1	Eand	0		
OG0022138	5	2	Protostomia	19	Tcas,Smed,Mollusca,Ofus,Dgyr,Siboglinidae,Ctel,Hrob,Kryptotrochozoa	
OG0022139	5	5	Sedentaria	3	Ofra,Ctel,Hrob	
OG0022140	5	3	Lophotrochozoa	15	Gastropoda,Cgig,Bpla,Ofus,Dgyr,Siboglinidae,Ctel,Hrob,Lophophorata	
OG0022141	5	1	Gaeg	0		
OG0022142	5	1	Gaeg	0		
OG0022143	5	1	Gaeg	0		
OG0022144	5	1	Gaeg	0		
OG0022145	5	2	Gastropoda	0		
OG0022146	5	1	Gaeg	0		
OG0022147	5	1	Gaeg	0		
OG0022148	5	1	Gaeg	0		
OG0022149	5	1	Gaeg	0		
OG0022150	5	1	Gaeg	0		
OG0022151	5	5	Protostomia	16	Tcas,Smed,Cgig,Bpla,Annelida,Ngen,Paus	
OG0022152	5	2	Lophotrochozoa	16	Lgig,Bivalvia,Ofus,Dgyr,Siboglinidae,Ctel,Eand,Kryptotrochozoa	
OG0022153	5	3	Spiralia	16	Lgig,Bivalvia,Annelida,Lophophorata	
OG0022154	5	2	Lophotrochozoa	16	Lgig,Bivalvia,Annelida_cl1,Kryptotrochozoa	
OG0022155	5	3	Lophotrochozoa	15	Lgig,Bivalvia,Ofus,Dgyr,Vestimentifera_cl2,Ofra,Sedentaria_cl1,Kryptotrochozoa	
OG0022156	5	2	Gastropoda	0		
OG0022157	5	3	Lophotrochozoa	15	Bivalvia,Annelida,Ngen,Paus	
OG0022158	5	1	Gaeg	0		
OG0022159	5	1	Gaeg	0		
OG0022160	5	1	Gaeg	0		
OG0022161	5	3	Lophotrochozoa	15	Lgig,Bivalvia,Ofus,Dgyr,Pech,Oalv,Ofra,Sedentaria_cl1,Kryptotrochozoa	
OG0022162	5	1	Gaeg	0		
OG0022163	5	3	Eumetazoa	25	Hmia,Deuterostomia,Arthropoda,Smed,Bivalvia,Lophotrochozoa_cl1	
OG0022164	5	4	Bilateria	23	Skow,Chordata,Arthropoda,Smed,Lgig,Bivalvia,Annelida,Lophophorata	
OG0022165	5	4	Eumetazoa	24	Hmia,Deuterostomia,Arthropoda,Smed,Bivalvia,Annelida_cl1,Kryptotrochozoa	
OG0022166	5	2	Bilateria	25	Deuterostomia,Arthropoda,Smed,Lgig,Bivalvia,Lophotrochozoa_cl1	
OG0022167	5	1	Gaeg	0		
OG0022168	5	2	Lophotrochozoa	16	Lgig,Bivalvia,Ofus,Dgyr,Vestimentifera_cl1,Ofra,Sedentaria_cl1,Kryptotrochozoa	
OG0022169	5	3	Lophotrochozoa	15	Lgig,Bivalvia,Ofus,Dgyr,Pech,Oalv,Ofra,Sedentaria_cl1,Kryptotrochozoa	
OG0022170	5	1	Gaeg	0		
OG0022171	5	5	Nephrozoa	21	Chordata,Arthropoda,Smed,Cgig,Bpla,Lophotrochozoa_cl1	
OG0022172	5	1	Gaeg	0		
OG0022173	5	1	Gaeg	0		
OG0022174	5	1	Gaeg	0		
OG0022175	5	1	Gaeg	0		
OG0022176	5	1	Gaeg	0		
OG0022177	5	5	Lophotrochozoa	13	Lgig,Bivalvia,Ofus,Dgyr,Rpac,Ofra,Sedentaria_cl1,Lophophorata	
OG0022178	5	1	Gaeg	0		
OG0022179	5	4	Eumetazoa	24	Hmia,Deuterostomia,Arthropoda,Smed,Lgig,Bivalvia,Dgyr,Lluy,Pech,Oalv,Ofra,Sedentaria_cl1,Kryptotrochozoa	
OG0022180	5	4	Bilateria	23	Chordata,Arthropoda,Smed,Lgig,Bivalvia,Lophotrochozoa_cl1	
OG0022181	5	2	Mollusca	3	Lgig,Cgig,Bpla	
OG0022182	5	2	Mollusca	3	Lgig,Cgig,Bpla	
OG0022183	5	1	Gaeg	0		
OG0022184	5	1	Gaeg	0		
OG0022185	5	1	Gaeg	0		
OG0022186	5	1	Gaeg	0		
OG0022187	5	5	Lophotrochozoa	13	Lgig,Cgig,Bpla,Dgyr,Lluy,Pech,Rpac,Ofra,Sedentaria_cl1,Lophophorata	
OG0022188	5	2	Gastropoda	0		
OG0022189	5	4	Lophotrochozoa	14	Lgig,Bivalvia,Annelida_cl1,Paus	
OG0022190	5	4	Nephrozoa	22	Spur,Chordata,Arthropoda,Smed,Lgig,Bivalvia,Dgyr,Lluy,Vestimentifera_cl2,Ofra,Sedentaria_cl1,Kryptotrochozoa	
OG0022191	5	3	Bilateria	24	Deuterostomia,Arthropoda,Smed,Lgig,Bivalvia,Annelida,Lophophorata	
OG0022192	5	1	Gaeg	0		
OG0022193	5	2	Gastropoda	0		
OG0022194	5	4	Nephrozoa	22	Skow,Chordata,Arthropoda,Smed,Lgig,Bivalvia,Ofus,Dgyr,Vestimentifera_cl1,Ofra,Sedentaria_cl1,Lophophorata	
OG0022195	5	3	Lophotrochozoa	15	Lgig,Bivalvia,Ofus,Dgyr,Vestimentifera_cl1,Ofra,Sedentaria_cl1,Ngen,Paus	
OG0022196	5	3	Lophotrochozoa	15	Lgig,Bivalvia,Ofus,Dgyr,Lluy,Rpac,Ofra,Sedentaria_cl1,Kryptotrochozoa	
OG0022197	5	4	Bilateria	23	Deuterostomia,Arthropoda,Smed,Lgig,Bivalvia,Ofus,Dgyr,Pech,Rpac,Ofra,Sedentaria_cl1,Kryptotrochozoa	
OG0022198	5	3	Lophotrochozoa	15	Lgig,Bivalvia,Annelida,Ngen	
OG0022199	5	1	Gaeg	0		
OG0022200	5	2	Gastropoda	0		
OG0022201	5	1	Gaeg	0		
OG0022202	5	5	Lophotrochozoa	13	Lgig,Bivalvia,Ofus,Dgyr,Ofra,Sedentaria_cl1,Kryptotrochozoa	
OG0022203	5	1	Gaeg	0		
OG0022204	5	4	Lophotrochozoa	14	Bivalvia,Ofus,Dgyr,Vestimentifera_cl1,Ofra,Sedentaria_cl1,Ngen,Lana	
OG0022205	5	3	Nephrozoa	23	Skow,Chordata,Arthropoda,Smed,Lgig,Cgig,Bpla,Lophotrochozoa_cl1	
OG0022206	5	3	Lophotrochozoa	15	Bivalvia,Annelida_cl1,Kryptotrochozoa	
OG0022207	5	2	Gastropoda	0		
OG0022208	5	4	Nephrozoa	22	Skow,Chordata,Arthropoda,Smed,Lgig,Bivalvia,Ofus,Dgyr,Siboglinidae,Ctel,Eand,Lophophorata	
OG0022209	5	1	Gaeg	0		
OG0022210	5	3	Mollusca	2	Cgig,Bpla	
OG0022211	5	2	Lophotrochozoa	16	Lgig,Bivalvia,Annelida,Lophophorata	
OG0022212	5	4	Lophotrochozoa	14	Lgig,Bivalvia,Ofus,Dgyr,Rpac,Ofra,Sedentaria_cl1,Kryptotrochozoa	
OG0022213	5	1	Gaeg	0		
OG0022214	5	1	Gaeg	0		
OG0022215	5	1	Gaeg	0		
OG0022216	5	2	Lophotrochozoa	16	Lgig,Bivalvia,Annelida,Ngen,Lana	
OG0022217	5	5	Lophotrochozoa	13	Bivalvia,Dgyr,Vestimentifera,Sedentaria_cl1,Lophophorata	
OG0022218	5	5	Bilateria	22	Chordata,Arthropoda,Smed,Lgig,Bivalvia,Ofus,Dgyr,Lluy,Pech,Rpac,Ofra,Sedentaria_cl1,Kryptotrochozoa	
OG0022219	5	3	Eumetazoa	25	Hmia,Skow,Chordata,Arthropoda,Smed,Lgig,Bivalvia,Lophotrochozoa_cl1	
OG0022220	5	4	Lophotrochozoa	14	Bivalvia,Ofus,Dgyr,Vestimentifera_cl1,Ofra,Sedentaria_cl1,Lophophorata	
OG0022221	5	1	Gaeg	0		
OG0022222	5	2	Gastropoda	0		
OG0022223	5	1	Hmia	0		
OG0022224	5	1	Hmia	0		
OG0022225	5	1	Hmia	0		
OG0022226	5	3	Bilateria	24	Ambulacraria,Blan,Protostomia	
OG0022227	5	1	Hmia	0		
OG0022228	5	1	Hmia	0		
OG0022229	5	1	Hmia	0		
OG0022230	5	1	Hmia	0		
OG0022231	5	1	Hmia	0		
OG0022232	5	1	Hmia	0		
OG0022233	5	1	Hmia	0		
OG0022234	5	1	Hmia	0		
OG0022235	5	1	Hmia	0		
OG0022236	5	1	Hmia	0		
OG0022237	5	1	Hmia	0		
OG0022238	5	1	Hmia	0		
OG0022239	5	1	Hmia	0		
OG0022240	5	1	Hmia	0		
OG0022241	5	1	Hmia	0		
OG0022242	5	1	Hmia	0		
OG0022243	5	1	Hmia	0		
OG0022244	5	1	Hmia	0		
OG0022245	5	1	Hmia	0		
OG0022246	5	1	Hmia	0		
OG0022247	5	1	Hmia	0		
OG0022248	5	1	Hmia	0		
OG0022249	5	1	Hmia	0		
OG0022250	5	1	Hmia	0		
OG0022251	5	1	Hmia	0		
OG0022252	5	2	Bilateria	25	Deuterostomia,Arthropoda,Smed,Mollusca,Ofus,Dgyr,Vestimentifera,Sedentaria_cl1,Kryptotrochozoa	
OG0022253	5	1	Hmia	0		
OG0022254	5	2	Bilateria	25	Deuterostomia,Arthropoda,Smed,Mollusca,Annelida,Lophophorata	
OG0022255	5	1	Hmia	0		
OG0022256	5	3	Bilateria	24	Deuterostomia,Arthropoda,Smed,Mollusca,Ofus,Dgyr,Vestimentifera_cl1,Ofra,Sedentaria_cl1,Lophophorata	
OG0022257	5	1	Hmia	0		
OG0022258	5	1	Hmia	0		
OG0022259	5	2	Eumetazoa	26	Nephrozoa	
OG0022260	5	1	Hmia	0		
OG0022261	5	1	Hmia	0		
OG0022262	5	1	Hmia	0		
OG0022263	5	1	Hmia	0		
OG0022264	5	1	Hmia	0		
OG0022265	5	1	Hmia	0		
OG0022266	5	5	Bilateria	22	Skow,Chordata,Tcas,Smed,Gaeg,Bivalvia,Annelida,Ngen,Lana	
OG0022267	5	1	Hmia	0		
OG0022268	5	1	Hmia	0		
OG0022269	5	1	Hmia	0		
OG0022270	5	2	Bilateria	25	Deuterostomia,Arthropoda,Smed,Mollusca,Ofus,Dgyr,Siboglinidae,Ctel,Eand,Kryptotrochozoa	
OG0022271	5	2	Bilateria	25	Deuterostomia,Arthropoda,Lophotrochozoa	
OG0022272	5	3	Bilateria	24	Ambulacraria,Blan,Hsap,Arthropoda,Lophotrochozoa	
OG0022273	5	1	Hmia	0		
OG0022274	5	1	Hmia	0		
OG0022275	5	2	Bilateria	25	Deuterostomia,Arthropoda,Smed,Mollusca,Annelida,Lophophorata	
OG0022276	5	2	Bilateria	25	Deuterostomia,Arthropoda,Smed,Mollusca,Ofus,Dgyr,Siboglinidae,Ctel,Eand,Kryptotrochozoa	
OG0022277	5	1	Hmia	0		
OG0022278	5	2	Bilateria	25	Deuterostomia,Arthropoda,Smed,Mollusca,Ofus,Dgyr,Siboglinidae,Ctel,Eand,Kryptotrochozoa	
OG0022279	5	1	Hmia	0		
OG0022280	5	1	Hmia	0		
OG0022281	5	2	Bilateria	25	Deuterostomia,Arthropoda,Smed,Mollusca,Annelida_cl1,Kryptotrochozoa	
OG0022282	5	1	Hmia	0		
OG0022283	5	1	Hmia	0		
OG0022284	5	1	Hmia	0		
OG0022285	5	1	Hmia	0		
OG0022286	5	1	Hmia	0		
OG0022287	5	2	Bilateria	25	Deuterostomia,Tcas,Spiralia	
OG0022288	5	1	Hmia	0		
OG0022289	5	2	Bilateria	25	Deuterostomia,Arthropoda,Smed,Mollusca,Ofus,Dgyr,Vestimentifera_cl1,Ofra,Sedentaria_cl1,Kryptotrochozoa	
OG0022290	5	1	Hmia	0		
OG0022291	5	1	Hmia	0		
OG0022292	5	1	Hmia	0		
OG0022293	5	1	Hmia	0		
OG0022294	5	1	Hmia	0		
OG0022295	5	1	Hmia	0		
OG0022296	5	1	Hmia	0		
OG0022297	5	1	Hmia	0		
OG0022298	5	1	Hmia	0		
OG0022299	5	1	Hmia	0		
OG0022300	5	1	Hmia	0		
OG0022301	5	1	Hmia	0		
OG0022302	5	1	Hmia	0		
OG0022303	5	1	Hmia	0		
OG0022304	5	1	Hmia	0		
OG0022305	5	1	Hmia	0		
OG0022306	5	1	Hmia	0		
OG0022307	5	1	Hmia	0		
OG0022308	5	1	Hmia	0		
OG0022309	5	1	Hmia	0		
OG0022310	5	1	Hmia	0		
OG0022311	5	1	Hmia	0		
OG0022312	5	2	Eumetazoa	26	Nephrozoa	
OG0022313	5	1	Hmia	0		
OG0022314	5	2	Bilateria	25	Deuterostomia,Smar,Spiralia	
OG0022315	5	1	Hmia	0		
OG0022316	5	2	Bilateria	25	Deuterostomia,Arthropoda,Smed,Mollusca,Annelida,Lophophorata	
OG0022317	5	1	Hmia	0		
OG0022318	5	1	Hmia	0		
OG0022319	5	2	Bilateria	25	Deuterostomia,Arthropoda,Lophotrochozoa	
OG0022320	5	1	Hmia	0		
OG0022321	5	1	Hmia	0		
OG0022322	5	1	Hmia	0		
OG0022323	5	1	Hmia	0		
OG0022324	5	2	Bilateria	25	Deuterostomia,Arthropoda,Smed,Mollusca,Annelida,Lophophorata	
OG0022325	5	1	Hmia	0		
OG0022326	5	1	Hmia	0		
OG0022327	5	1	Hmia	0		
OG0022328	5	1	Hmia	0		
OG0022329	5	1	Hmia	0		
OG0022330	5	1	Hmia	0		
OG0022331	5	2	Bilateria	25	Deuterostomia,Arthropoda,Smed,Mollusca,Annelida,Lophophorata	
OG0022332	5	1	Hmia	0		
OG0022333	5	1	Hmia	0		
OG0022334	5	4	Eumetazoa	24	Deuterostomia,Arthropoda,Smed,Mollusca,Annelida,Lana	
OG0022335	5	1	Hmia	0		
OG0022336	5	3	Eumetazoa	25	Ambulacraria,Blan,Locu,Protostomia	
OG0022337	5	1	Hmia	0		
OG0022338	5	2	Bilateria	25	Deuterostomia,Arthropoda,Smed,Mollusca,Annelida,Lophophorata	
OG0022339	5	1	Hmia	0		
OG0022340	5	1	Hmia	0		
OG0022341	5	1	Hmia	0		
OG0022342	5	1	Hmia	0		
OG0022343	5	2	Bilateria	25	Deuterostomia,Arthropoda,Smed,Mollusca,Ofus,Dgyr,Vestimentifera_cl1,Ofra,Sedentaria_cl1,Kryptotrochozoa	
OG0022344	5	1	Hmia	0		
OG0022345	5	1	Hmia	0		
OG0022346	5	2	Bilateria	25	Spur,Chordata,Protostomia	
